cashTotalSum;dateTime;ecashTotalSum;fiscalDocumentNumber;fiscalDriveNumber;fiscalSign;items_name;items_nds18;items_price;items_quantity;items_sum;kktRegId;nds18;operationType;operator;receiptCode;requestNumber;shiftNumber;taxationType;totalSum;userInn;createdAt;timeLastAccess
0;2021-03-27T15:59:00;29985;57877;9280440301232664;3886694676;М.П.Изд.х/б конв.фр.нач.чер70г;;4499;2;8998;0004053576015587    ;100;1;Попова Cветлана;;288;116;1;29985;7825706086  ;;
0;2021-03-27T15:59:00;29985;57877;9280440301232664;3886694676;Пакет ПЯТЕРОЧКА 65х40см;;599;1;599;0004053576015587    ;100;1;Попова Cветлана;;288;116;1;29985;7825706086  ;;
0;2021-03-27T15:59:00;29985;57877;9280440301232664;3886694676;*КЛИН.Сосис.МОЛ.к.Б ц/о мга 530г;;16989;1;16989;0004053576015587    ;100;1;Попова Cветлана;;288;116;1;29985;7825706086  ;;
0;2021-03-27T15:59:00;29985;57877;9280440301232664;3886694676;ЧЕР.Хлеб СТОЛИЧНЫЙ нар.330г;;3399;1;3399;0004053576015587    ;100;1;Попова Cветлана;;288;116;1;29985;7825706086  ;;
0;2021-03-28T13:52:00;60076;6915;9280440300820493;831809979;Пакет Магнит Косметик больш(Пластиктрейд):100/17;;590;1;590;0001300350006722    ;10013;1;Продавец Короленко;;9;110;1;60076;2310031475  ;;
0;2021-03-28T13:52:00;60076;6915;9280440300820493;831809979;FAMILIA Plus Туалетная Бумага 2сл 12рул белая п/;;15990;1;15990;0001300350006722    ;10013;1;Продавец Короленко;;9;110;1;60076;2310031475  ;;
0;2021-03-28T13:52:00;60076;6915;9280440300820493;831809979;PALMOLIVE Гель-крем д/душа с оливк молоч 250мл(К;;10999;1;10999;0001300350006722    ;10013;1;Продавец Короленко;;9;110;1;60076;2310031475  ;;
0;2021-03-28T13:52:00;60076;6915;9280440300820493;831809979;PALMOLIVE Мыло Интенсивное Увлажнение 90г(Колгей;;5999;1;5999;0001300350006722    ;10013;1;Продавец Короленко;;9;110;1;60076;2310031475  ;;
0;2021-03-28T13:52:00;60076;6915;9280440300820493;831809979;КРАСНАЯ ЛИНИЯ Крем-мыло Нежное 520г (Русская Кос;;10999;1;10999;0001300350006722    ;10013;1;Продавец Короленко;;9;110;1;60076;2310031475  ;;
0;2021-03-28T13:52:00;60076;6915;9280440300820493;831809979;NATURA SIBERICA Гель д/д Crazy fitness 100мл(Нат;;12499;1;12499;0001300350006722    ;10013;1;Продавец Короленко;;9;110;1;60076;2310031475  ;;
0;2021-03-28T13:52:00;60076;6915;9280440300820493;831809979;Стакан 50 мл Гладкий (ОСЗ):96;;1500;2;3000;0001300350006722    ;10013;1;Продавец Короленко;;9;110;1;60076;2310031475  ;;
0;2021-03-29T19:09:00;14895;8452;9285440300338301;1505528146;*М.П.Изд.х/б конв.фр.нач.чер70г;;2599;1;2599;0004924999065423    ;;1;;;83;95;1;14895;7825706086  ;;
0;2021-03-29T19:09:00;14895;8452;9285440300338301;1505528146;*М.П.Изд.х/б конв.фр.нач.чер70г;;2599;1;2599;0004924999065423    ;;1;;;83;95;1;14895;7825706086  ;;
0;2021-03-29T19:09:00;14895;8452;9285440300338301;1505528146;*М.П.Изд.х/б КОНВ.с виш.нач.70г;;2599;1;2599;0004924999065423    ;;1;;;83;95;1;14895;7825706086  ;;
0;2021-03-29T19:09:00;14895;8452;9285440300338301;1505528146;*М.П.Изд.х/б КОНВ.с виш.нач.70г;;2599;1;2599;0004924999065423    ;;1;;;83;95;1;14895;7825706086  ;;
0;2021-03-29T19:09:00;14895;8452;9285440300338301;1505528146;ЗЕРНИЦА Хлеб рж-пш.б/др.нар300г;;4499;1;4499;0004924999065423    ;;1;;;83;95;1;14895;7825706086  ;;
0;2021-04-03T19:22:00;27512;96043;9282440300504176;2891873408;КАРТОФЕЛЬ новый урожай 1кг;;3990;1.608;6416;0000176728009007    ;1500;1;Продавец Думанова;;293;371;1;27512;2310031475  ;;
0;2021-04-03T19:22:00;27512;96043;9282440300504176;2891873408;PEPSI Cola Напит сил/газ 2л пл/бут (Пепсико):6;;8999;1;8999;0000176728009007    ;1500;1;Продавец Думанова;;293;371;1;27512;2310031475  ;;
0;2021-04-03T19:22:00;27512;96043;9282440300504176;2891873408;МАГНИТ Тан 1л пл/бут(РЗПС):6;;4399;1;4399;0000176728009007    ;1500;1;Продавец Думанова;;293;371;1;27512;2310031475  ;;
0;2021-04-03T19:22:00;27512;96043;9282440300504176;2891873408;ЭГО Простокваша термостатная 4% 300г пл/ст (Павл;;3999;1;3999;0000176728009007    ;1500;1;Продавец Думанова;;293;371;1;27512;2310031475  ;;
0;2021-04-03T19:22:00;27512;96043;9282440300504176;2891873408;КУБАНСКИЙ МОЛОЧНИК Мацони термост3,2% 320г пл/ст;;3699;1;3699;0000176728009007    ;1500;1;Продавец Думанова;;293;371;1;27512;2310031475  ;;
0;2021-04-08T19:24:00;25697;133523;9282440300504242;317674977;МИРАТОРГ Колбаса Докторская вар катА 0,47кг п/о:;;13499;1;13499;0000175558011627    ;;1;Продавец Кропельницкая;;202;374;1;25697;2310031475  ;;
0;2021-04-08T19:24:00;25697;133523;9282440300504242;317674977;ЗВЕЗДНОЕ Тесто слоеное дрожжевое 0,5кг фл/п (Фац;;8999;1;8999;0000175558011627    ;;1;Продавец Кропельницкая;;202;374;1;25697;2310031475  ;;
0;2021-04-08T19:24:00;25697;133523;9282440300504242;317674977;Хлеб Рижский 325г флоупак(Хлебокомбинат Пеко);;3199;1;3199;0000175558011627    ;;1;Продавец Кропельницкая;;202;374;1;25697;2310031475  ;;
0;2021-04-09T18:30:00;79256;12914;9280440300923174;621539324;Газ.вода Кока-Кола 2л;;8489;2;16978;0004853639009912    ;13209;1;Хира Алена Анатольевна;;96;104;1;79256;7743931676  ;;
0;2021-04-09T18:30:00;79256;12914;9280440300923174;621539324;Ликер Старейшина 0,5;;54990;1;54990;0004853639009912    ;13209;1;Хира Алена Анатольевна;;96;104;1;79256;7743931676  ;;
0;2021-04-09T18:30:00;79256;12914;9280440300923174;621539324;Печенье Яшкино клубника;;4299;1;4299;0004853639009912    ;13209;1;Хира Алена Анатольевна;;96;104;1;79256;7743931676  ;;
0;2021-04-09T18:30:00;79256;12914;9280440300923174;621539324;Арахис жареный в скорл.;;2989;1;2989;0004853639009912    ;13209;1;Хира Алена Анатольевна;;96;104;1;79256;7743931676  ;;
0;2021-04-09T20:09:00;13669;102147;9282440300688220;620154213;Пакет майка ДА BIO большой;;499;1;499;0000246607047167    ;83;1;Попович;;215;467;1;13669;7806461539  ;;
0;2021-04-09T20:09:00;13669;102147;9282440300688220;620154213;Хл овс Экстр 400г УС;;3390;1;3390;0000246607047167    ;83;1;Попович;;215;467;1;13669;7806461539  ;;
0;2021-04-09T20:09:00;13669;102147;9282440300688220;620154213;Хлопья гречн 400г УС;;5990;1;5990;0000246607047167    ;83;1;Попович;;215;467;1;13669;7806461539  ;;
0;2021-04-09T20:09:00;13669;102147;9282440300688220;620154213;Хлоп. 4 зерн 400г УС;;3790;1;3790;0000246607047167    ;83;1;Попович;;215;467;1;13669;7806461539  ;;
0;2021-04-10T10:25:00;35000;40968;9280440301317467;3436311471;Аванс за услуги связи 9282927552;;35000;1;35000;0002355226004949    ;;1;СИС. АДМИНИСТРАТОР;;787;44;1;35000;7812014560  ;;
0;2021-04-10T17:45:00;426700;53740;9288000100161920;388034574;КОПЛА удлин;;79900;1;79900;0000445186021399    ;71116;1;Кассир Киселева ;;188;155;1;426700;5047076050  ;;
0;2021-04-10T17:45:00;426700;53740;9288000100161920;388034574;РИННИГ сшл;;24900;1;24900;0000445186021399    ;71116;1;Кассир Киселева ;;188;155;1;426700;5047076050  ;;
0;2021-04-10T17:45:00;426700;53740;9288000100161920;388034574;ОМТЭНКСАМ ржк;;24900;1;24900;0000445186021399    ;71116;1;Кассир Киселева ;;188;155;1;426700;5047076050  ;;
0;2021-04-10T17:45:00;426700;53740;9288000100161920;388034574;РУТЕР N глад;;129900;1;129900;0000445186021399    ;71116;1;Кассир Киселева ;;188;155;1;426700;5047076050  ;;
0;2021-04-10T17:45:00;426700;53740;9288000100161920;388034574;ПАППИС;;4900;4;19600;0000445186021399    ;71116;1;Кассир Киселева ;;188;155;1;426700;5047076050  ;;
0;2021-04-10T17:45:00;426700;53740;9288000100161920;388034574;ФЛЮНДРА сшлк;;19900;1;19900;0000445186021399    ;71116;1;Кассир Киселева ;;188;155;1;426700;5047076050  ;;
0;2021-04-10T17:45:00;426700;53740;9288000100161920;388034574;пкт 48x44 RU;;1800;2;3600;0000445186021399    ;71116;1;Кассир Киселева ;;188;155;1;426700;5047076050  ;;
0;2021-04-10T17:45:00;426700;53740;9288000100161920;388034574;ЛИЛЛЬХУЛЬТ кбл;;24900;2;49800;0000445186021399    ;71116;1;Кассир Киселева ;;188;155;1;426700;5047076050  ;;
0;2021-04-10T17:45:00;426700;53740;9288000100161920;388034574;ХИТ подст;;14900;1;14900;0000445186021399    ;71116;1;Кассир Киселева ;;188;155;1;426700;5047076050  ;;
0;2021-04-10T17:45:00;426700;53740;9288000100161920;388034574;ФЕГЕН тпчк S/M;;32900;1;32900;0000445186021399    ;71116;1;Кассир Киселева ;;188;155;1;426700;5047076050  ;;
0;2021-04-10T17:45:00;426700;53740;9288000100161920;388034574;БЭСТИС чист;;3500;1;3500;0000445186021399    ;71116;1;Кассир Киселева ;;188;155;1;426700;5047076050  ;;
0;2021-04-10T17:45:00;426700;53740;9288000100161920;388034574;СКИВХОЛЬМЕ;;9900;1;9900;0000445186021399    ;71116;1;Кассир Киселева ;;188;155;1;426700;5047076050  ;;
0;2021-04-10T17:45:00;426700;53740;9288000100161920;388034574;ХОППЛЁС рзд дск;;3200;1;3200;0000445186021399    ;71116;1;Кассир Киселева ;;188;155;1;426700;5047076050  ;;
0;2021-04-10T17:45:00;426700;53740;9288000100161920;388034574;ОФТАСТ мск 15;;4900;2;9800;0000445186021399    ;71116;1;Кассир Киселева ;;188;155;1;426700;5047076050  ;;
0;2021-04-12T19:19:00;53069;100047;9282440300504176;436893997;ДАРЛЕТТО Вафли мягкие суфле нач Черник 123г кор(;;3999;1;3999;0000176728009007    ;2333;1;Продавец Думанова;;300;381;1;53069;2310031475  ;;
0;2021-04-12T19:19:00;53069;100047;9282440300504176;436893997;РУБЛЕВСКИЙ Шпик По-домашнему (в) в/у(Москворец):;;83990;0.364;30572;0000176728009007    ;2333;1;Продавец Думанова;;300;381;1;53069;2310031475  ;;
0;2021-04-12T19:19:00;53069;100047;9282440300504176;436893997;Сосиски Молочные ГОСТ вискоф0,33кг мяс/пр МГС(Ве;;8499;1;8499;0000176728009007    ;2333;1;Продавец Думанова;;300;381;1;53069;2310031475  ;;
0;2021-04-12T19:19:00;53069;100047;9282440300504176;436893997;LAYS Чипсы со вкусом сметаны и лука 225г (ФритоЛ;;9999;1;9999;0000176728009007    ;2333;1;Продавец Думанова;;300;381;1;53069;2310031475  ;;
0;2021-04-15T19:18:00;17997;70999;9280440301232664;4200552254;КизК Морож.КР-БР.пл.ваф/ст 100г;;6399;1;6399;0004053576015587    ;;1;Уcубалиева Кундуз Абдраевна, Продавец-каccир;;606;136;1;17997;7825706086  ;;
0;2021-04-15T19:18:00;17997;70999;9280440301232664;4200552254;КизК Морож.КР-БР.пл.ваф/ст 100г;;6399;1;6399;0004053576015587    ;;1;Уcубалиева Кундуз Абдраевна, Продавец-каccир;;606;136;1;17997;7825706086  ;;
0;2021-04-15T19:18:00;17997;70999;9280440301232664;4200552254;*Дск Яблоко красное 1кг;;9999;0.52;5199;0004053576015587    ;;1;Уcубалиева Кундуз Абдраевна, Продавец-каccир;;606;136;1;17997;7825706086  ;;
0;2021-04-17T18:42:00;91321;74095;9282440300688099;951089042;Пакет майка ДА BIO маленький;;299;1;299;0000246608013341    ;1828;1;Перов;;61;358;1;91321;7806461539  ;;
0;2021-04-17T18:42:00;91321;74095;9282440300688099;951089042;Сыр Toure тертый для макарон 100г;;5990;1;5990;0000246608013341    ;1828;1;Перов;;61;358;1;91321;7806461539  ;;
0;2021-04-17T18:42:00;91321;74095;9282440300688099;951089042;Кисель клюквенный РостАгроЭкспорт 500г;;3990;1;3990;0000246608013341    ;1828;1;Перов;;61;358;1;91321;7806461539  ;;
0;2021-04-17T18:42:00;91321;74095;9282440300688099;951089042;Сыр Российский тер200г;;10990;1;10990;0000246608013341    ;1828;1;Перов;;61;358;1;91321;7806461539  ;;
0;2021-04-17T18:42:00;91321;74095;9282440300688099;951089042;Филе бедра ЦБ кг;;32990;0.725;23918;0000246608013341    ;1828;1;Перов;;61;358;1;91321;7806461539  ;;
0;2021-04-17T18:42:00;91321;74095;9282440300688099;951089042;Ассорти куриное;;19990;1.574;31464;0000246608013341    ;1828;1;Перов;;61;358;1;91321;7806461539  ;;
0;2021-04-17T18:42:00;91321;74095;9282440300688099;951089042;Хлеб пшенич. Harry's 470г;;7990;1;7990;0000246608013341    ;1828;1;Перов;;61;358;1;91321;7806461539  ;;
0;2021-04-17T18:42:00;91321;74095;9282440300688099;951089042;Бельгийсие вафли Придворный пекарь 108г;;2690;1;2690;0000246608013341    ;1828;1;Перов;;61;358;1;91321;7806461539  ;;
0;2021-04-17T18:42:00;91321;74095;9282440300688099;951089042;Цикорий раств 100г VITAJOY;;3990;1;3990;0000246608013341    ;1828;1;Перов;;61;358;1;91321;7806461539  ;;
0;2021-04-22T19:17:00;12140;54293;9282440300971630;3875245293;Батарейки солевые, 10шт. Тип: ААА ИМП;;5500;1;5500;0002576961061262    ;2024;1;Мобильный кассир                                                ;;276;129;1;12140;5047085094  ;;
0;2021-04-22T19:17:00;12140;54293;9282440300971630;3875245293;Вафли Зебра с моло/шокол.лазур 40гр.;;1660;4;6640;0002576961061262    ;2024;1;Мобильный кассир                                                ;;276;129;1;12140;5047085094  ;;
0;2021-04-24T09:31:00;12499;76757;9280440301232664;18125427;Морковь весовая             1кг;;3599;0.695;2501;0004053576015587    ;1667;1;Буанани Наталья Николаевна, Продавец-каccир;;47;145;1;12499;7825706086  ;;
0;2021-04-24T09:31:00;12499;76757;9280440301232664;18125427;*СЛОБОДА Кетчуп ЛЕЧО 350г;;5999;1;5999;0004053576015587    ;1667;1;Буанани Наталья Николаевна, Продавец-каccир;;47;145;1;12499;7825706086  ;;
0;2021-04-24T09:31:00;12499;76757;9280440301232664;18125427;*РОСС-ЩЕД.Шоколад РОССИЙС.тем90г;;3999;1;3999;0004053576015587    ;1667;1;Буанани Наталья Николаевна, Продавец-каccир;;47;145;1;12499;7825706086  ;;
0;2021-04-24T15:21:00;57898;1587;9282440300817014;599009687;Хозяин Барин Горошек зеленый консерв 450г в/с с/б твист;;7400;1;7400;0003303085038294    ;9649;1;Уларбек Уулу;;93;26;1;57898;9701097741  ;;
0;2021-04-24T15:21:00;57898;1587;9282440300817014;599009687;Чернослив без косточек     180;;62000;0.244;15128;0003303085038294    ;9649;1;Уларбек Уулу;;93;26;1;57898;9701097741  ;;
0;2021-04-24T15:21:00;57898;1587;9282440300817014;599009687;Арахис в скорлупе жареный    467;;35000;0.222;7770;0003303085038294    ;9649;1;Уларбек Уулу;;93;26;1;57898;9701097741  ;;
0;2021-04-24T15:21:00;57898;1587;9282440300817014;599009687;Финики с косточкой Алжир 0,5кг;;18000;1;18000;0003303085038294    ;9649;1;Уларбек Уулу;;93;26;1;57898;9701097741  ;;
0;2021-04-24T15:21:00;57898;1587;9282440300817014;599009687;Инжир фасованный 200г;;9600;1;9600;0003303085038294    ;9649;1;Уларбек Уулу;;93;26;1;57898;9701097741  ;;
0;2021-04-24T20:31:00;97715;165723;9251440300214846;974623451;Колбаски Домашние 400г;;13990;1;13990;0000246610007205    ;4628;1;Беласик;;412;690;1;97715;7806461539  ;;
